status,quantity,scope,value,note
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_BD_matched|ds33|seed7,0.8812234734185146,b=91 c=88 discordant 179
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_BD_matched|ds33|seed8,1.829708893288261e-10,b=255 c=130 discordant 385
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_BD_matched|ds33|seed9,4.049102364644858e-15,b=145 c=312 discordant 457
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_BD_matched|ds33|seed10,0.5736224274247997,b=197 c=185 discordant 382
complete contract grid,decomposition Δ_AE = Δ_AB + (acc(B)-acc(E)),h2|L1,+0.032778 + -0.064944 = -0.032167,"Δ_AE -0.032167, residual -6.94e-18"
complete contract grid,decomposition Δ_AE = Δ_AB + (acc(B)-acc(E)),h2|L2,+0.092028 + -0.101250 = -0.009222,"Δ_AE -0.009222, residual -8.67e-18"
complete contract grid,decomposition Δ_AE = Δ_AB + (acc(B)-acc(E)),h4|L1,+0.118250 + -0.114639 = +0.003611,"Δ_AE +0.003611, residual +1.95e-17"
complete contract grid,decomposition Δ_AE = Δ_AB + (acc(B)-acc(E)),h4|L2,+0.128528 + -0.130389 = -0.001861,"Δ_AE -0.001861, residual -3.71e-17"
complete contract grid,decomposition Δ_AE = Δ_AB + (acc(B)-acc(E)),h42|L1,+0.152389 + -0.173083 = -0.020694,"Δ_AE -0.020694, residual -6.25e-17"
complete contract grid,decomposition Δ_AE = Δ_AB + (acc(B)-acc(E)),h42|L2,+0.171667 + -0.198972 = -0.027306,"Δ_AE -0.027306, residual +7.29e-17"
complete contract grid,decomposition Δ_AE = Δ_AB + (acc(B)-acc(E)),linear|L1,+0.088333 + -0.048639 = +0.039694,"Δ_AE +0.039694, residual +0.00e+00"
complete contract grid,decomposition Δ_AE = Δ_AB + (acc(B)-acc(E)),linear|L2,+0.112194 + -0.076194 = +0.036000,"Δ_AE +0.036000, residual +0.00e+00"
complete contract grid,TOST power recomputed at the ORIGINAL sigma,"TOST power A<->E, delta=0.02",1.0000,documents say 1.000 (raport.tex 3.7 / D-4); agrees
complete contract grid,TOST power recomputed at the ORIGINAL sigma,"TOST power A<->B, delta=0.02",0.0171,"documents say 0.000 (raport.tex 3.7 / D-4); ⚠️ DIVERGENCE — category 1.6(b), reported, NOT a STOP; changes no decision: both values sit on the same side of the 0.8 floor"
complete contract grid,TOST power recomputed at the ORIGINAL sigma,"TOST power, allocation-contrast sigma_Delta",0.0030,documents say 0.003 (SPEC 7.5 table); agrees
complete contract grid,TOST power recomputed at the ORIGINAL sigma,"TOST power, sigma_Delta(A-B) smoke n=3",0.2893,"documents say 0.044 (SPEC 7.5 / 7.6 remark); ⚠️ DIVERGENCE — category 1.6(b), reported, NOT a STOP; changes no decision: both values sit on the same side of the 0.8 floor"
complete contract grid,account 1 — CI over the paired differences,MAIN,MAIN. Generalises over initialisations at a fixed split.,
complete contract grid,account 2 — binomial SE,1200 test rows,0.014433756729740645,
complete contract grid,account 3 — McNemar,discordant pairs,"same population as (2) but paired, therefore smaller","⛔ THREE numbers, three labels, one marked main. Never summed, no 'total uncertainty' is computed."
complete contract grid,Holm correction,confirmatory family,NOT APPLIED,"the confirmatory family has ONE element (H1 = Delta_AB at the linear head), so the Holm correction is not applied. P1 and P2 are descriptive and do not enter the family. Stated explicitly so it does not read as an omission."
complete contract grid,MixedLM (check),ansatz L1,0.08833333333333339,"reported as a CHECK. In part A the mixed model is formally redundant: the design is balanced and the random part is one intercept, so the fixed effect equals the within-subject contrast (SPEC 7.3). "
complete contract grid,MixedLM (check),ansatz L2,0.11219444444444422,"reported as a CHECK. In part A the mixed model is formally redundant: the design is balanced and the random part is one intercept, so the fixed effect equals the within-subject contrast (SPEC 7.3). "
